date,market,product,contract,open,high,low,close,settlement,volume,open_interest,open_interest_change,roll,currency,unit,source,source_grade,selection_rule,source_url
2025-10-24,SHFE,Zinc,zn2512,22245.0,22375.0,22215.0,22355.0,22290.0,130461,120167,-4573,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251024.dat
2025-10-27,SHFE,Zinc,zn2512,22250.0,22405.0,22200.0,22365.0,22305.0,120077,121184,1017,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251027.dat
2025-10-28,SHFE,Zinc,zn2512,22400.0,22440.0,22290.0,22310.0,22370.0,128753,120693,-491,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251028.dat
2025-10-29,SHFE,Zinc,zn2512,22355.0,22455.0,22320.0,22430.0,22395.0,114143,118849,-1844,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251029.dat
2025-10-30,SHFE,Zinc,zn2512,22490.0,22540.0,22325.0,22365.0,22420.0,111090,119758,909,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251030.dat
2025-10-31,SHFE,Zinc,zn2512,22280.0,22415.0,22235.0,22355.0,22350.0,93564,116409,-3349,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251031.dat
2025-11-03,SHFE,Zinc,zn2512,22425.0,22610.0,22400.0,22565.0,22485.0,140709,118939,2530,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251103.dat
2025-11-04,SHFE,Zinc,zn2512,22610.0,22840.0,22595.0,22670.0,22685.0,150552,116923,-2016,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251104.dat
2025-11-05,SHFE,Zinc,zn2512,22605.0,22685.0,22505.0,22650.0,22610.0,100837,112477,-4446,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251105.dat
2025-11-06,SHFE,Zinc,zn2512,22605.0,22685.0,22535.0,22675.0,22595.0,100028,113005,528,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251106.dat
2025-11-07,SHFE,Zinc,zn2512,22725.0,22750.0,22615.0,22720.0,22685.0,87261,112510,-495,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251107.dat
2025-11-10,SHFE,Zinc,zn2512,22720.0,22735.0,22530.0,22670.0,22615.0,104875,110752,-1758,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251110.dat
2025-11-11,SHFE,Zinc,zn2512,22770.0,22810.0,22630.0,22675.0,22720.0,81702,107475,-3277,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251111.dat
2025-11-12,SHFE,Zinc,zn2512,22565.0,22695.0,22565.0,22680.0,22640.0,71426,105905,-1570,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251112.dat
2025-11-13,SHFE,Zinc,zn2512,22630.0,22760.0,22550.0,22740.0,22655.0,97686,102938,-2967,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251113.dat
2025-11-14,SHFE,Zinc,zn2512,22700.0,22725.0,22415.0,22425.0,22540.0,123632,100153,-2785,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251114.dat
2025-11-17,SHFE,Zinc,zn2512,22460.0,22495.0,22385.0,22465.0,22440.0,94668,91450,-8703,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251117.dat
2025-11-18,SHFE,Zinc,zn2601,22495.0,22495.0,22295.0,22330.0,22370.0,56333,82373,4042,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251118.dat
2025-11-19,SHFE,Zinc,zn2601,22325.0,22480.0,22325.0,22435.0,22415.0,64454,86880,4507,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251119.dat
2025-11-20,SHFE,Zinc,zn2601,22495.0,22500.0,22380.0,22385.0,22420.0,48772,88862,1982,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251120.dat
2025-11-21,SHFE,Zinc,zn2601,22490.0,22600.0,22370.0,22390.0,22485.0,90775,91878,3016,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251121.dat
2025-11-24,SHFE,Zinc,zn2601,22390.0,22445.0,22245.0,22390.0,22350.0,104516,96310,4432,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251124.dat
2025-11-25,SHFE,Zinc,zn2601,22335.0,22420.0,22275.0,22360.0,22345.0,84904,99591,3281,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251125.dat
2025-11-26,SHFE,Zinc,zn2601,22340.0,22425.0,22280.0,22355.0,22360.0,96212,100730,1139,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251126.dat
2025-11-27,SHFE,Zinc,zn2601,22480.0,22565.0,22410.0,22415.0,22475.0,114645,101749,1019,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251127.dat
2025-11-28,SHFE,Zinc,zn2601,22370.0,22430.0,22300.0,22425.0,22355.0,94156,101542,-207,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251128.dat
2025-12-01,SHFE,Zinc,zn2601,22450.0,22620.0,22380.0,22590.0,22520.0,128295,105756,4214,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251201.dat
2025-12-02,SHFE,Zinc,zn2601,22650.0,22765.0,22640.0,22745.0,22705.0,122766,106325,569,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251202.dat
2025-12-03,SHFE,Zinc,zn2601,22745.0,22800.0,22695.0,22755.0,22740.0,106416,104585,-1740,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251203.dat
2025-12-04,SHFE,Zinc,zn2601,22710.0,23000.0,22650.0,22865.0,22840.0,164347,105684,1099,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251204.dat
2025-12-05,SHFE,Zinc,zn2601,22835.0,23305.0,22815.0,23305.0,23060.0,163149,107552,1868,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251205.dat
2025-12-08,SHFE,Zinc,zn2601,23190.0,23335.0,22965.0,23285.0,23110.0,180254,108666,1114,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251208.dat
2025-12-09,SHFE,Zinc,zn2601,23250.0,23255.0,23005.0,23070.0,23135.0,129703,101254,-7412,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251209.dat
2025-12-10,SHFE,Zinc,zn2601,23120.0,23210.0,22970.0,23075.0,23065.0,118200,93179,-8075,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251210.dat
2025-12-11,SHFE,Zinc,zn2601,23050.0,23095.0,22920.0,22995.0,23000.0,93062,88499,-4680,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251211.dat
2025-12-12,SHFE,Zinc,zn2601,23210.0,23730.0,23210.0,23605.0,23515.0,189030,91374,2875,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251212.dat
2025-12-15,SHFE,Zinc,zn2601,23480.0,23600.0,23205.0,23430.0,23410.0,168578,83302,-8072,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251215.dat
2025-12-16,SHFE,Zinc,zn2602,23385.0,23385.0,22945.0,23045.0,23155.0,104803,83156,1054,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251216.dat
2025-12-17,SHFE,Zinc,zn2602,23005.0,23025.0,22850.0,22975.0,22925.0,103865,80774,-2382,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251217.dat
2025-12-18,SHFE,Zinc,zn2602,23030.0,23125.0,22975.0,23035.0,23035.0,86320,83725,2951,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251218.dat
2025-12-19,SHFE,Zinc,zn2602,22985.0,23090.0,22935.0,23075.0,23020.0,88361,86365,2640,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251219.dat
2025-12-22,SHFE,Zinc,zn2602,23075.0,23150.0,22980.0,23115.0,23075.0,134424,90612,4247,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251222.dat
2025-12-23,SHFE,Zinc,zn2602,23030.0,23100.0,22940.0,23090.0,23015.0,133845,93107,2495,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251223.dat
2025-12-24,SHFE,Zinc,zn2602,23290.0,23320.0,23045.0,23230.0,23195.0,171518,95197,2090,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251224.dat
2025-12-25,SHFE,Zinc,zn2602,23085.0,23095.0,22910.0,23065.0,23005.0,125213,93322,-1875,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251225.dat
2025-12-26,SHFE,Zinc,zn2602,23055.0,23250.0,23005.0,23170.0,23130.0,145708,97425,4103,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251226.dat
2025-12-29,SHFE,Zinc,zn2602,23105.0,23470.0,23000.0,23255.0,23225.0,242907,93687,-3738,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251229.dat
2025-12-30,SHFE,Zinc,zn2602,23180.0,23435.0,23130.0,23380.0,23260.0,148502,93470,-217,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251230.dat
2025-12-31,SHFE,Zinc,zn2602,23360.0,23455.0,23150.0,23275.0,23295.0,154943,86579,-6891,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20251231.dat
2026-01-05,SHFE,Zinc,zn2602,23435.0,23930.0,23400.0,23820.0,23755.0,141147,89942,3363,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260105.dat
2026-01-06,SHFE,Zinc,zn2602,23775.0,24420.0,23775.0,24295.0,24135.0,177175,96459,6517,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260106.dat
2026-01-07,SHFE,Zinc,zn2602,24300.0,24515.0,24145.0,24330.0,24305.0,187735,91603,-4856,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260107.dat
2026-01-08,SHFE,Zinc,zn2603,24225.0,24275.0,23880.0,24010.0,24090.0,98557,89228,-150,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260108.dat
2026-01-09,SHFE,Zinc,zn2603,23950.0,24095.0,23790.0,24015.0,23920.0,103698,94510,5282,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260109.dat
2026-01-12,SHFE,Zinc,zn2603,24045.0,24180.0,23915.0,24175.0,24070.0,97940,101478,6968,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260112.dat
2026-01-13,SHFE,Zinc,zn2603,24290.0,24785.0,24060.0,24280.0,24350.0,188273,111306,9828,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260113.dat
2026-01-14,SHFE,Zinc,zn2603,24560.0,24855.0,24370.0,24475.0,24590.0,243101,120299,8993,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260114.dat
2026-01-15,SHFE,Zinc,zn2603,24740.0,25650.0,24475.0,25090.0,25025.0,502358,142972,22673,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260115.dat
2026-01-16,SHFE,Zinc,zn2603,25120.0,25255.0,24660.0,24750.0,24925.0,368615,142274,-698,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260116.dat
2026-01-19,SHFE,Zinc,zn2603,24560.0,24600.0,24335.0,24450.0,24450.0,224507,128677,-13597,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260119.dat
2026-01-20,SHFE,Zinc,zn2603,24370.0,24515.0,24275.0,24410.0,24400.0,143056,125893,-2784,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260120.dat
2026-01-21,SHFE,Zinc,zn2603,24300.0,24390.0,24070.0,24350.0,24195.0,146086,121693,-4200,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260121.dat
2026-01-22,SHFE,Zinc,zn2603,24350.0,24485.0,24225.0,24400.0,24350.0,131273,118558,-3135,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260122.dat
2026-01-23,SHFE,Zinc,zn2603,24350.0,24755.0,24335.0,24585.0,24565.0,173287,120175,1617,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260123.dat
2026-01-26,SHFE,Zinc,zn2603,24715.0,24880.0,24635.0,24725.0,24760.0,207921,121627,1452,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260126.dat
2026-01-27,SHFE,Zinc,zn2603,25280.0,25280.0,24710.0,24950.0,25000.0,255674,118946,-2681,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260127.dat
2026-01-28,SHFE,Zinc,zn2603,24920.0,25645.0,24820.0,25605.0,25215.0,284497,118199,-747,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260128.dat
2026-01-29,SHFE,Zinc,zn2603,25450.0,26300.0,25260.0,25950.0,25670.0,329041,114501,-3698,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260129.dat
2026-01-30,SHFE,Zinc,zn2603,26200.0,26985.0,25625.0,25835.0,26320.0,501463,105539,-8962,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260130.dat
2026-02-02,SHFE,Zinc,zn2603,25735.0,25905.0,24245.0,24515.0,25160.0,446017,91209,-14330,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260202.dat
2026-02-03,SHFE,Zinc,zn2603,24975.0,25240.0,24615.0,24960.0,24905.0,315836,82293,-8916,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260203.dat
2026-02-04,SHFE,Zinc,zn2603,24800.0,25010.0,24720.0,24885.0,24835.0,208461,79219,-3074,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260204.dat
2026-02-05,SHFE,Zinc,zn2604,24880.0,25020.0,24440.0,24450.0,24745.0,71787,74280,1596,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260205.dat
2026-02-06,SHFE,Zinc,zn2604,24420.0,24655.0,24240.0,24490.0,24525.0,61428,75086,806,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260206.dat
2026-02-09,SHFE,Zinc,zn2604,24575.0,24755.0,24450.0,24565.0,24620.0,58354,77738,2652,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260209.dat
2026-02-10,SHFE,Zinc,zn2604,24545.0,24590.0,24370.0,24505.0,24480.0,42807,78739,1001,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260210.dat
2026-02-11,SHFE,Zinc,zn2604,24410.0,24715.0,24370.0,24640.0,24545.0,42879,78869,130,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260211.dat
2026-02-12,SHFE,Zinc,zn2604,24780.0,24815.0,24480.0,24670.0,24655.0,63473,82084,3215,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260212.dat
2026-02-13,SHFE,Zinc,zn2604,24725.0,24765.0,24210.0,24250.0,24485.0,67443,77008,-5076,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260213.dat
2026-02-24,SHFE,Zinc,zn2604,24320.0,24865.0,24320.0,24680.0,24690.0,56353,81447,4439,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260224.dat
2026-02-25,SHFE,Zinc,zn2604,24585.0,24760.0,24510.0,24710.0,24640.0,84020,89484,8037,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260225.dat
2026-02-26,SHFE,Zinc,zn2604,24590.0,24715.0,24450.0,24570.0,24580.0,94374,92762,3278,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260226.dat
2026-02-27,SHFE,Zinc,zn2604,24525.0,24730.0,24470.0,24710.0,24575.0,104548,94874,2112,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260227.dat
2026-03-02,SHFE,Zinc,zn2604,24540.0,24880.0,24405.0,24850.0,24590.0,186884,95630,756,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260302.dat
2026-03-03,SHFE,Zinc,zn2604,24890.0,24955.0,24320.0,24370.0,24625.0,186915,95476,-154,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260303.dat
2026-03-04,SHFE,Zinc,zn2604,24375.0,24630.0,24360.0,24480.0,24505.0,160241,87434,-8042,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260304.dat
2026-03-05,SHFE,Zinc,zn2604,24580.0,24870.0,24465.0,24520.0,24645.0,153707,82611,-4823,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260305.dat
2026-03-06,SHFE,Zinc,zn2604,24400.0,24475.0,24035.0,24260.0,24270.0,133335,85316,2705,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260306.dat
2026-03-09,SHFE,Zinc,zn2604,24350.0,24480.0,24160.0,24420.0,24325.0,161057,80681,-4635,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260309.dat
2026-03-10,SHFE,Zinc,zn2604,24505.0,24525.0,24300.0,24415.0,24405.0,104691,74747,-5934,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260310.dat
2026-03-11,SHFE,Zinc,zn2604,24460.0,24500.0,24350.0,24385.0,24420.0,74804,74220,-527,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260311.dat
2026-03-12,SHFE,Zinc,zn2604,24245.0,24460.0,24095.0,24300.0,24285.0,109003,72726,-1494,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260312.dat
2026-03-13,SHFE,Zinc,zn2604,24360.0,24390.0,24120.0,24140.0,24220.0,85941,75191,2465,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260313.dat
